country,company,isin,symbol,combined
united states,ACS Actividades Construccion ADR,US00089H1068,ACSAY,ACS Actividades Construccion ADR | US00089H1068
united states,Atos Origin ADR,US04962A1051,AEXAY,Atos Origin ADR | US04962A1051
united states,Air China ADR,US00910M1009,AIRYY,Air China ADR | US00910M1009
united states,Alfa-Laval ADR,US0153931011,ALFVY,Alfa-Laval ADR | US0153931011
united states,Ansell ADR,US03634M2089,ANSLY,Ansell ADR | US03634M2089
united states,Advantest DRC,US00762U2006,ATEYY,Advantest DRC | US00762U2006
united states,Banca Mediolanum SPA ADR,US05970D1063,BNCDY,Banca Mediolanum SPA ADR | US05970D1063
united states,Brenntag ADR,US1071801013,BNTGY,Brenntag ADR | US1071801013
united states,Caixabank ADR,US12803K1097,CAIXY,Caixabank ADR | US12803K1097
united states,CK Hutchison ADR,US12562Y1001,CKHUY,CK Hutchison ADR | US12562Y1001
united states,ConvaTec ADR,US21244X1090,CNVVY,ConvaTec ADR | US21244X1090
united states,Compagnie Saint-Gobain ADR,US2042803096,CODYY,Compagnie Saint-Gobain ADR | US2042803096
united states,DIDA ADR,US25476E1010,DIDAY,DIDA ADR | US25476E1010
united states,D&L Industries ADR,US23340X1081,DLNDY,D&L Industries ADR | US23340X1081
united states,Daimler ADR,US2338252073,DMLRY,Daimler ADR | US2338252073
united states,Edenred Malakoff ADR,US2796551040,EDNMY,Edenred Malakoff ADR | US2796551040
united states,Paranaense Energia-Copel ADR,US20441B3087,ELPVY,Paranaense Energia-Copel ADR | US20441B3087
united states,Ford Otomoti Sanayi ADR,US3454091063,FOVSY,Ford Otomoti Sanayi ADR | US3454091063
united states,Provident Financial ADR,US74387B1035,FPLPY,Provident Financial ADR | US74387B1035
united states,Fossal ADR,US34988L1089,FSSLY,Fossal ADR | US34988L1089
united states,Naturgy Energy ADR,US63903X1037,GASNY,Naturgy Energy ADR | US63903X1037
united states,Gjensidige Forsikring ADR,US37636X1019,GJNSY,Gjensidige Forsikring ADR | US37636X1019
united states,Hexagon ADR,US4282631070,HXGBY,Hexagon ADR | US4282631070
united states,INDIVIOR ADR,US45579E1055,INVVY,INDIVIOR ADR | US45579E1055
united states,ITE ADR,US44891H1023,ITEGY,ITE ADR | US44891H1023
united states,Japan Tobacco ADR,US4711052054,JAPAY,Japan Tobacco ADR | US4711052054
united states,Japan Airlines ADR,US4710381090,JAPSY,Japan Airlines ADR | US4710381090
united states,Japan Exchange ADR,US4710591052,JPXGY,Japan Exchange ADR | US4710591052
united states,Japan Airport Terminal ADR,US4710421011,JTTRY,Japan Airport Terminal ADR | US4710421011
united states,Kuehne Nagel ADR,US5011871085,KHNGY,Kuehne Nagel ADR | US5011871085
united states,K S,US48265W1080,KPLUY,K S | US48265W1080
united states,London Stock Exchange ADR,US54211N1019,LNSTY,London Stock Exchange ADR | US54211N1019
united states,Meggitt ADR,US58517R1041,MEGGY,Meggitt ADR | US58517R1041
united states,Mitie ADR,US60671Y1073,MITFY,Mitie ADR | US60671Y1073
united states,MorphoSys ADR,US6177602025,MOR,MorphoSys ADR | US6177602025
united states,NN ADR,US6293341037,NNGRY,NN ADR | US6293341037
united states,Overseas Chinese Banking ADR,US6903331097,OVCHY,Overseas Chinese Banking ADR | US6903331097
united states,Paddy Power Betfair ADR,US3440441026,PDYPY,Paddy Power Betfair ADR | US3440441026
united states,Park 24 ADR,US7014911025,PKCOY,Park 24 ADR | US7014911025
united states,Premier Foods ADR,US74051J2006,PRRFY,Premier Foods ADR | US74051J2006
united states,PT XL Axiata Tbk ADR,US69369R1005,PTXKY,PT XL Axiata Tbk ADR | US69369R1005
united states,Rakuten ADR,US75102W1080,RKUNY,Rakuten ADR | US75102W1080
united states,Rotork ADR,US77880Q1058,RTOXY,Rotork ADR | US77880Q1058
united states,Skandinaviska Enskilda Banken ADR,US8305053014,SKVKY,Skandinaviska Enskilda Banken ADR | US8305053014
united states,Sumitomo Electric ADR,US8656172033,SMTOY,Sumitomo Electric ADR | US8656172033
united states,Siam Commercial Bank ADR,US8257151055,SMUUY,Siam Commercial Bank ADR | US8257151055
united states,Sumitomo Chemical ADR,US8656121055,SOMMY,Sumitomo Chemical ADR | US8656121055
united states,Singapore Exchange ADR,US82929W1053,SPXCY,Singapore Exchange ADR | US82929W1053
united states,T&D ADR,US8721201007,TDHOY,T&D ADR | US8721201007
united states,WH ADR,US92890T2050,WHGLY,WH ADR | US92890T2050
united states,Yamaha DRC,US9846271099,YAMCY,Yamaha DRC | US9846271099
united states,ZALANDO ADR,US98887L1052,ZLNDY,ZALANDO ADR | US98887L1052
united states,Olin,US6806652052,OLN,Olin | US6806652052
united states,Worthington Industries,US9818111026,WOR,Worthington Industries | US9818111026
united states,Domtar Corporation,US2575592033,UFS,Domtar Corporation | US2575592033
united states,Huntsman,US4470111075,HUN,Huntsman | US4470111075
united states,RPM,US7496851038,RPM,RPM | US7496851038
united states,WR Grace&Co,US38388F1084,GRA,WR Grace&Co | US38388F1084
united states,Westlake Chemical,US9604131022,WLK,Westlake Chemical | US9604131022
united states,Element Solutions,US28618M1062,ESI,Element Solutions | US28618M1062
united states,Chemours Co,US1638511089,CC,Chemours Co | US1638511089
united states,GCP Applied Tech,US36164Y1010,GCP,GCP Applied Tech | US36164Y1010
united states,Ingevity,US45688C1071,NGVT,Ingevity | US45688C1071
united states,AdvanSix,US00773T1016,ASIX,AdvanSix | US00773T1016
united states,PRA Group Inc,US69354N1063,PRAA,PRA Group Inc | US69354N1063
united states,Signature Bank,US82669G1040,SBNY,Signature Bank | US82669G1040
united states,SEI,US7841171033,SEIC,SEI | US7841171033
united states,Texas Capital,US88224Q1076,TCBI,Texas Capital | US88224Q1076
united states,Trustmark,US8984021027,TRMK,Trustmark | US8984021027
united states,United Bankshares,US9099071071,UBSI,United Bankshares | US9099071071
united states,UMB Financial,US9027881088,UMBF,UMB Financial | US9027881088
united states,Umpquas,US9042141039,UMPQ,Umpquas | US9042141039
united states,Washington Federal,US9388241096,WAFD,Washington Federal | US9388241096
united states,Wintrust,US97650W1080,WTFC,Wintrust | US97650W1080
united states,Service Properties,US81761L1026,SVC,Service Properties | US81761L1026
united states,TCF Financial,US8723071036,TCF,TCF Financial | US8723071036
united states,FNB,US3025201019,FNB,FNB | US3025201019
united states,RLI,US7496071074,RLI,RLI | US7496071074
united states,Washington RE Investment,US9396531017,WRE,Washington RE Investment | US9396531017
united states,Western Alliance,US9576381092,WAL,Western Alliance | US9576381092
united states,Webster Financial,US9478901096,WBS,Webster Financial | US9478901096
united states,Healthcare of America,US42225P5017,HTA,Healthcare of America | US42225P5017
united states,Retail Properties of America,US76131V2025,RPAI,Retail Properties of America | US76131V2025
united states,The Hanover Insurance,US4108671052,THG,The Hanover Insurance | US4108671052
united states,Valley National,US9197941076,VLY,Valley National | US9197941076
united states,Alleghany,US0171751003,Y,Alleghany | US0171751003
united states,Legg Mason,US5249011058,LM,Legg Mason | US5249011058
united states,Weingarten Realty,US9487411038,WRI,Weingarten Realty | US9487411038
united states,Brookfield Property A,US11282X1037,BPR,Brookfield Property A | US11282X1037
united states,Healthcare RT,US4219461047,HR,Healthcare RT | US4219461047
united states,Camden Property,US1331311027,CPT,Camden Property | US1331311027
united states,Douglas Emmett,US25960P1093,DEI,Douglas Emmett | US25960P1093
united states,Eaton Vance,US2782651036,EV,Eaton Vance | US2782651036
united states,American Campus,US0248351001,ACC,American Campus | US0248351001
united states,American Financial,US0259321042,AFG,American Financial | US0259321042
united states,WR Berkley,US0844231029,WRB,WR Berkley | US0844231029
united states,Corporate Office Properties,US22002T1088,OFC,Corporate Office Properties | US22002T1088
united states,Tanger Factory Outlet Centers,US8754651060,SKT,Tanger Factory Outlet Centers | US8754651060
united states,Piedmont Office,US7201902068,PDM,Piedmont Office | US7201902068
united states,CBL & Associates,US1248301004,CBL,CBL & Associates | US1248301004
united states,Fidelity Financial,US31620R3030,FNF,Fidelity Financial | US31620R3030
united states,Old Republic,US6802231042,ORI,Old Republic | US6802231042
united states,Senior Housing Properties,US81721M1099,SNH,Senior Housing Properties | US81721M1099
united states,NewYork Community Bancorp,US6494451031,NYCB,NewYork Community Bancorp | US6494451031
united states,Omega Healthcare,US6819361006,OHI,Omega Healthcare | US6819361006
united states,Invesco Mortgage,US46131B1008,IVR,Invesco Mortgage | US46131B1008
united states,CoreCivic,US21871N1019,CXW,CoreCivic | US21871N1019
united states,National Retail Properties,US6374171063,NNN,National Retail Properties | US6374171063
united states,Highwoods Properties,US4312841087,HIW,Highwoods Properties | US4312841087
united states,First American,US31847R1023,FAF,First American | US31847R1023
united states,Kilroy,US49427F1084,KRC,Kilroy | US49427F1084
united states,Rayonier,US7549071030,RYN,Rayonier | US7549071030
united states,Two Harbors,US90187B4086,TWO,Two Harbors | US90187B4086
united states,Waddell&Reed Financial,US9300591008,WDR,Waddell&Reed Financial | US9300591008
united states,Realogy,US75605Y1064,RLGY,Realogy | US75605Y1064
united states,CyrusOne,US23283R1005,CONE,CyrusOne | US23283R1005
united states,Voya Financial Inc,US9290891004,VOYA,Voya Financial Inc | US9290891004
united states,New Residential Inv,US64828T2015,NRZ,New Residential Inv | US64828T2015
united states,Physicians Realty Trust,US71943U1043,DOC,Physicians Realty Trust | US71943U1043
united states,Spirit Realty,US84860W3007,SRC,Spirit Realty | US84860W3007
united states,W P Carey Inc,US92936U1097,WPC,W P Carey Inc | US92936U1097
united states,Gaming & Leisure Properties,US36467J1088,GLPI,Gaming & Leisure Properties | US36467J1088
united states,Columbia Pr,US1982872038,CXP,Columbia Pr | US1982872038
united states,Brixmor Property,US11120U1051,BRX,Brixmor Property | US11120U1051
united states,Ally Financial Inc,US02005N1000,ALLY,Ally Financial Inc | US02005N1000
united states,Outfront Media,US69007J1060,OUT,Outfront Media | US69007J1060
united states,Navient,US63938C1080,NAVI,Navient | US63938C1080
united states,Washington Prime,US93964W1080,WPG,Washington Prime | US93964W1080
united states,Colony Capital A,US19626G1085,CLNY,Colony Capital A | US19626G1085
united states,AMH 4 Rent,US02665T3068,AMH,AMH 4 Rent | US02665T3068
united states,Store Capital Corp,US8621211007,STOR,Store Capital Corp | US8621211007
united states,Paramount Group Inc,US69924R1086,PGRE,Paramount Group Inc | US69924R1086
united states,LendingClub Corp,US52603A2087,LC,LendingClub Corp | US52603A2087
united states,Urban Edge Properties,US91704F1049,UE,Urban Edge Properties | US91704F1049
united states,Xenia Hotels & Resorts Inc,US9840171030,XHR,Xenia Hotels & Resorts Inc | US9840171030
united states,Uniti Group,US91325V1089,UNIT,Uniti Group | US91325V1089
united states,Apple Hospitality REIT,US03784Y2000,APLE,Apple Hospitality REIT | US03784Y2000
united states,Four Corners Property Trust Inc,US35086T1097,FCPT,Four Corners Property Trust Inc | US35086T1097
united states,Donnelley Financial Solutions,US25787G1004,DFIN,Donnelley Financial Solutions | US25787G1004
united states,Bio-Techne,US09073M1045,TECH,Bio-Techne | US09073M1045
united states,West Pharmaceutical Services,US9553061055,WST,West Pharmaceutical Services | US9553061055
united states,Opko Health,US68375N1037,OPK,Opko Health | US68375N1037
united states,United Therapeutics,US91307C1027,UTHR,United Therapeutics | US91307C1027
united states,Bruker,US1167941087,BRKR,Bruker | US1167941087
united states,Community Health Systems,US2036681086,CYH,Community Health Systems | US2036681086
united states,Brookdale Senior Living,US1124631045,BKD,Brookdale Senior Living | US1124631045
united states,Intercept,US45845P1084,ICPT,Intercept | US45845P1084
united states,Bluebird,US09609G1004,BLUE,Bluebird | US09609G1004
united states,Portola,US7370101088,PTLA,Portola | US7370101088
united states,Intrexon,US46122T1025,XON,Intrexon | US46122T1025
united states,KKR & Co,US48251W1045,KKR,KKR & Co | US48251W1045
united states,Agios Pharm,US00847X1046,AGIO,Agios Pharm | US00847X1046
united states,Ultragenyx,US90400D1081,RARE,Ultragenyx | US90400D1081
united states,Radius Heal,US7504692077,RDUS,Radius Heal | US7504692077
united states,Catalent Inc,US1488061029,CTLT,Catalent Inc | US1488061029
united states,Avanos Medical,US05350V1061,AVNS,Avanos Medical | US05350V1061
united states,Superior Energy Services,US8681571084,SPNV,Superior Energy Services | US8681571084
united states,Targa Resources,US87612G1013,TRGP,Targa Resources | US87612G1013
united states,US Silica,US90346E1038,SLCA,US Silica | US90346E1038
united states,Whiting Petroleum,US9663874090,WLL,Whiting Petroleum | US9663874090
united states,Oceaneering,US6752321025,OII,Oceaneering | US6752321025
united states,World Fuel Services,US9814751064,INT,World Fuel Services | US9814751064
united states,WPX Energy,US98212B1035,WPX,WPX Energy | US98212B1035
united states,SM Energy,US78454L1008,SM,SM Energy | US78454L1008
united states,OGE Energy,US6708371033,OGE,OGE Energy | US6708371033
united states,Oasis,US6742151086,OAS,Oasis | US6742151086
united states,Gulfport,US4026353049,GPOR,Gulfport | US4026353049
united states,PBF Energy,US69318G1067,PBF,PBF Energy | US69318G1067
united states,Antero Resources Corp,US03674X1063,AR,Antero Resources Corp | US03674X1063
united states,Parsley Energy,US7018771029,PE,Parsley Energy | US7018771029
united states,Electronics for Imaging,US2860821022,EFII,Electronics for Imaging | US2860821022
united states,Finisar,US31787A5074,FNSR,Finisar | US31787A5074
united states,Medidata,US58471A1051,MDSO,Medidata | US58471A1051
united states,PTC,US69370C1009,PTC,PTC | US69370C1009
united states,EchoStar,US2787681061,SATS,EchoStar | US2787681061
united states,Silicon Labs,US8269191024,SLAB,Silicon Labs | US8269191024
united states,Semtech,US8168501018,SMTC,Semtech | US8168501018
united states,SS&Cs,US78467J1007,SSNC,SS&Cs | US78467J1007
united states,Synaptics,US87157D1090,SYNA,Synaptics | US87157D1090
united states,Tech Data,US8782371061,TECD,Tech Data | US8782371061
united states,ViaSat,US92552V1008,VSAT,ViaSat | US92552V1008
united states,Zillow C,US98954M2008,Z,Zillow C | US98954M2008
united states,Tyler Technologies,US9022521051,TYL,Tyler Technologies | US9022521051
united states,Guidewire,US40171V1008,GWRE,Guidewire | US40171V1008
united states,Worldpay,US9815581098,WP,Worldpay | US9815581098
united states,Proofpoint,US7434241037,PFPT,Proofpoint | US7434241037
united states,Splunk,US8486371045,SPLK,Splunk | US8486371045
united states,EPAM Systems,US29414B1044,EPAM,EPAM Systems | US29414B1044
united states,Verint,US92343X1000,VRNT,Verint | US92343X1000
united states,Aspen,US0453271035,AZPN,Aspen | US0453271035
united states,CommVault,US2041661024,CVLT,CommVault | US2041661024
united states,ServiceNow Inc,US81762P1021,NOW,ServiceNow Inc | US81762P1021
united states,Tableau Software,US87336U1051,DATA,Tableau Software | US87336U1051
united states,Palo Alto Networks,US6974351057,PANW,Palo Alto Networks | US6974351057
united states,CDW Corp,US12514G1085,CDW,CDW Corp | US12514G1085
united states,FireEye,US31816Q1013,FEYE,FireEye | US31816Q1013
united states,Veeva Systems A,US9224751084,VEEV,Veeva Systems A | US9224751084
united states,Scnc App In,US8086251076,SAIC,Scnc App In | US8086251076
united states,Commscope Hlding,US20337X1090,COMM,Commscope Hlding | US20337X1090
united states,Grubhub Inc,US4001101025,GRUB,Grubhub Inc | US4001101025
united states,CDK Global Holdings LLC,US12508E1010,CDK,CDK Global Holdings LLC | US12508E1010
united states,Zayo Group Holdings Inc,US98919V1052,ZAYO,Zayo Group Holdings Inc | US98919V1052
united states,Lumentum Holdings Inc,US55024U1097,LITE,Lumentum Holdings Inc | US55024U1097
united states,Zillow Group Inc,US98954M1018,ZG,Zillow Group Inc | US98954M1018
united states,Versum Materials,US92532W1036,VSM,Versum Materials | US92532W1036
united states,UGI,US9026811052,UGI,UGI | US9026811052
united states,Portland General Electric,US7365088472,POR,Portland General Electric | US7365088472
united states,One Gas Inc,US68235P1084,OGS,One Gas Inc | US68235P1084
united states,Parke,US7008851062,PKBK,Parke | US7008851062
united states,Plumas,US7292731020,PLBC,Plumas | US7292731020
united states,Pacific Mercantile,US6945521002,PMBC,Pacific Mercantile | US6945521002
united states,Patriot National Bancorp,US70336F2039,PNBK,Patriot National Bancorp | US70336F2039
united states,Pinnacle,US72346Q1040,PNFP,Pinnacle | US72346Q1040
united states,Pacific Premier,US69478X1054,PPBI,Pacific Premier | US69478X1054
united states,Provident,US7438681014,PROV,Provident | US7438681014
united states,PB Bancorp,US70454T1007,PBBI,PB Bancorp | US70454T1007
united states,Penns Woods,US7084301032,PWOD,Penns Woods | US7084301032
united states,QCR,US74727A1043,QCRH,QCR | US74727A1043
united states,Republic Bancorp,US7602812049,RBCAA,Republic Bancorp | US7602812049
united states,Rurban,US78408D1054,SBFG,Rurban | US78408D1054
united states,Renasant,US75970E1073,RNST,Renasant | US75970E1073
united states,Riverview,US7693971001,RVSB,Riverview | US7693971001
united states,Sandy Spring,US8003631038,SASR,Sandy Spring | US8003631038
united states,SB One,US78413T1034,SBBX,SB One | US78413T1034
united states,Seacoast Banking Florida,US8117078019,SBCF,Seacoast Banking Florida | US8117078019
united states,Southside,US84470P1093,SBSI,Southside | US84470P1093
united states,South State,US8404411097,SSB,South State | US8404411097
united states,Simmons First National,US8287302009,SFNC,Simmons First National | US8287302009
